"","elevation","nd"
"105",802.643859863281,0.0481515042483807
"106",925.660827636719,0.0723128020763397
"107",793.016357421875,0.0517660677433014
"108",659.782409667969,0.00454767094925046
"109",589.156066894531,0.0123445475474
"110",504.3251953125,0.0108687449246645
"111",782.3349609375,0.0507510751485825
"112",778.484375,0.0761152803897858
"113",734.094604492188,0.041925273835659
"114",596.92578125,0.0105676194652915
"115",516.205444335938,0.014997461810708
"116",549.006713867188,0.0136193009093404
"117",676.892578125,0.013810615055263
"118",663.1494140625,0.0446021668612957
"119",722.127014160156,0.0340762957930565
"120",685.0810546875,0.0196407735347748
"121",672.54248046875,0.018630126491189
"122",562.770446777344,0.0343374609947205
"123",500.698028564453,0.0211628489196301
"124",521.766662597656,0.0220116022974253
"125",533.367858886719,0.0439172200858593
"126",729.059875488281,0.049811840057373
"127",726.014282226562,0.0534600391983986
"128",795.322509765625,0.0596516951918602
"129",764.479919433594,0.059917476028204
"130",706.468811035156,0.0668124482035637
"131",513.301025390625,0.0490110851824284
"132",506.430603027344,0.0282817725092173
"133",484.797607421875,0.0387690626084805
"134",487.505523681641,0.0300921685993671
"135",519.215209960938,0.0515442192554474
"136",526.629821777344,0.0313400067389011
"137",810.5126953125,0.0643750950694084
"138",883.122436523438,0.0806833654642105
"139",934.526000976562,0.107098758220673
"140",859.973327636719,0.0992092117667198
"141",737.319152832031,0.0777277946472168
"142",667.541809082031,0.0661933347582817
"143",775.68603515625,0.0823884606361389
"144",705.914001464844,0.0859041959047318
"145",539.832275390625,0.0666799172759056
"146",470.465606689453,0.0291916765272617
"147",480.6982421875,0.0529337301850319
"148",464.549407958984,0.0490879639983177
"149",456.327087402344,0.0279953833669424
"150",480.511077880859,0.0405539758503437
"151",485.665313720703,0.0425085052847862
"152",543.788024902344,0.0480341054499149
"153",664.96533203125,0.0517054162919521
"154",731.751525878906,0.0852041319012642
"155",724.027709960938,0.0808287486433983
"156",776.615051269531,0.0380210876464844
"157",733.955322265625,0.0662187039852142
"158",721.968200683594,0.0950518622994423
"159",758.36962890625,0.109476789832115
"160",698.965515136719,0.0888839438557625
"161",629.443054199219,0.0735407322645187
"162",578.871704101562,0.0692924782633781
"163",608.741271972656,0.0797219127416611
"164",560.038635253906,0.064947746694088
"165",547.299743652344,0.0217462349683046
"166",505.535430908203,0.0387389734387398
"167",472.128509521484,0.048930037766695
"168",451.205322265625,0.064672514796257
"169",433.182220458984,0.0476223193109035
"170",441.317321777344,0.032913975417614
"171",462.741516113281,0.0542719401419163
"172",485.822082519531,0.0801606029272079
"173",534.6689453125,0.0920248255133629
"174",594.8876953125,0.0977348461747169
"175",621.679077148438,0.090335875749588
"176",598.437377929688,0.0696365684270859
"177",695.656494140625,0.0610454119741917
"178",720.602233886719,0.0610536187887192
"179",765.490417480469,0.0753130838274956
"180",642.196594238281,0.0651156231760979
"181",648.680541992188,0.081629179418087
"182",608.648742675781,0.0865439549088478
"183",592.021484375,0.0741519406437874
"184",533.204711914062,0.0650613158941269
"185",507.618011474609,0.0655562207102776
"186",493.060333251953,0.0639416128396988
"187",556.283630371094,0.0356765501201153
"188",458.235290527344,0.014969908632338
"189",492.155456542969,0.0156401339918375
"190",519.983825683594,0.0342901013791561
"191",489.394134521484,0.0406027361750603
"192",497.4658203125,0.0539835505187511
"193",467.858367919922,0.0552195571362972
"194",420.353332519531,0.0530821271240711
"195",426.791748046875,0.0397011488676071
"196",440.063842773438,0.0527666658163071
"197",462.296997070312,0.0719630271196365
"198",489.526123046875,0.0900028198957443
"199",513.379272460938,0.107871554791927
"200",525.479614257812,0.103839471936226
"201",550.626647949219,0.0750541090965271
"202",642.024475097656,0.069725289940834
"203",659.996398925781,0.0665039196610451
"204",674.9013671875,0.0750707909464836
"205",745.486938476562,0.0828562080860138
"206",479.676208496094,0.0423128791153431
"207",497.918121337891,0.0445041470229626
"208",484.675689697266,0.0308441556990147
"209",468.743957519531,0.0191169362515211
"210",454.646575927734,0.0199647769331932
"211",453.988037109375,0.0307856053113937
"212",399.99072265625,0.00828131660819054
"213",451.803802490234,0.0374794341623783
"214",496.011016845703,0.0742769166827202
"215",497.146942138672,0.0780702382326126
"216",454.778778076172,0.0620471239089966
"217",387.157409667969,0.0428778082132339
"218",408.473175048828,0.0644815042614937
"219",493.471893310547,0.0667533576488495
"220",588.807006835938,0.0487759187817574
"221",624.150329589844,0.0436056926846504
"222",560.929565429688,0.0397535897791386
"223",549.762329101562,0.0382407493889332
"224",547.950866699219,0.0375049039721489
"225",566.215148925781,0.0400530211627483
"226",548.173217773438,0.0454613566398621
"227",525.483581542969,0.0406277887523174
"228",478.252319335938,0.0475107990205288
"229",445.643127441406,0.0551837496459484
"230",434.102447509766,0.04816073179245
"231",403.5390625,0.0455212853848934
"232",436.336547851562,0.0507472306489944
"233",454.465942382812,0.0573795326054096
"234",479.976837158203,0.0571419633924961
"235",497.520233154297,0.073124535381794
"236",494.191833496094,0.0964749380946159
"237",494.746215820312,0.0833760872483253
"238",529.494812011719,0.0671971514821053
"239",618.296569824219,0.0559146665036678
"240",575.029296875,0.0497534237802029
"241",715.770141601562,0.0704697594046593
"242",713.890563964844,0.0659985020756721
"243",372.281402587891,0.0355238020420074
"244",423.488647460938,0.0752730369567871
"245",438.003112792969,0.0934318155050278
"246",403.945831298828,0.0895456746220589
"247",345.31005859375,0.0600116066634655
"248",384.699737548828,0.074630506336689
