,V1,mean_lich_pre,lich_percent_05,lich_percent_10,lich_percent_20,shrub_pre,shrub_20,tree_pre,elevation,dnbr,end_recovered
1351,53942,15.68777784,4.699999809,4.805555344,5.841111183,13.27703698,28.51444435,9.91592598,585.7099609,0.082100995,37.23351544
1352,53949,12.68333308,1.612222195,1.330000043,5.172222137,17.91259257,38.94777679,16.60407416,565.4554443,0.078104481,40.77967601
1353,53956,15.304444,1.048888922,1.744444489,5.075555325,17.27407392,37.58222198,18.48222224,534.2009277,0.065702662,33.16393151
1354,54012,10.04296303,5.23222208,6.533333302,7.666666508,27.83629608,26.03666687,4.369629701,903.3094482,0.088432752,76.33869095
1355,54019,14.54111131,7.25555563,8.53666687,9.210000038,22.76148097,24.43333244,4.50222222,904.7831421,0.089286163,63.33766272
1356,54033,11.80296326,3.372222185,3.633333445,6.891110897,19.18666649,32.78333282,14.16814772,643.6420288,0.093066923,58.38458315
1357,54040,11.39296277,1.631111145,2.043333292,5.563333511,16.00185172,36.27999878,22.31777827,672.5579834,0.103988431,48.83131475
1358,54082,10.27925936,5.766666889,5.111111164,4.628889084,3.425555547,11.90666676,18.20925967,236.2460022,0.025986442,45.03134827
1359,54089,11.65222232,0.5088889,0.582222223,9.067777634,13.37555567,35.49888992,27.90000025,449.8502197,0.085112713,77.82015643
1360,54152,11.70962938,1.615555525,1.532222271,8.397777557,11.67407417,35.99777603,27.03074074,501.1005249,0.085776709,71.71685189
1361,54229,10.60888894,10.21666622,10.07444477,9.485555649,34.10333252,34.63444519,11.64370346,895.1131592,0.011856377,89.41139547
1362,54236,15.26222229,14.76333332,14.5088892,13.94111156,26.1259257,27.07666588,6.420740922,933.9968262,0.006552355,91.34391637
1363,54285,11.05148156,1.065555573,2.019999981,7.632222176,16.94074122,38.46777725,20.12925911,692.2440796,0.005874417,69.06062441
1364,54320,10.47259267,1.188888907,3.075555563,8.816666603,19.19259326,41.69333267,17.52037048,708.9777832,0.079584435,84.18800272
1365,54327,13.15333335,0.143333331,0.76111114,6.911110878,14.23592599,37.05666733,19.32851855,653.2190552,0.084138162,52.54265741
1366,54341,10.89111106,1.794444442,2.464444399,6.486666679,15.30851809,39.41666794,20.40481504,637.2981567,0.073236361,59.55927404
1367,54348,12.72222233,1.467777729,2.941111088,7.815555573,17.08333333,39.68888855,16.29296303,606.3123169,0.062499315,61.43231403
1368,54355,14.80370363,5.008888721,6.23111105,8.895555496,13.89370346,29.14777756,16.65148099,523.9127808,0.063339658,60.09006747
1369,54418,14.08370368,7.063333511,7.746666431,8.396666527,21.32999992,23.21333313,5.129629612,857.7064819,0.07560733,59.61973299
1370,54425,10.77111117,5.967777729,7.055555344,9.135555267,25.95888837,32.20999908,7.228518486,747.0581055,0.07052964,84.81534656
1371,54432,10.80148125,4.754444599,4.728888988,6.612222195,19.89296277,31.54444504,12.85888894,614.0154419,0.078972645,61.21588367
1372,54523,10.40481504,2.174444437,2.248888969,8.647777557,16.85037009,35.7211113,26.73999977,595.3971558,0.097839586,83.11322715
1373,54579,11.097037,3.337777853,4.604444504,8.141111374,18.98777771,28.78222275,16.49074141,702.869751,0.039998665,73.362929
1374,54607,13.8033336,11.47000027,11.77000046,12.31111145,27.82296308,29.82222176,7.879999955,860.5543213,0.03024658,89.18940748
1375,54614,10.40962982,10.01777744,9.871110916,9.623332977,25.05777804,26.11111069,15.90481472,819.2173462,0.01143941,92.44644759
1376,54705,11.32518546,2.48444438,3.357777834,6.212222099,12.71925926,32.94555664,15.67592557,706.8087769,0.086768493,54.85316
1377,54719,13.37888877,4.306666851,4.346666813,5.241111279,11.15148131,24.66222191,8.048518499,680.7624512,0.063796185,39.17448878
1378,54726,11.2811114,1.142222166,1.645555496,6.269999981,10.80185191,36.96444321,13.89629618,641.3065796,0.078477405,55.57963005
1379,54733,10.29296303,0.276666671,0.388888896,6.678888798,8.512962977,39.83777618,18.04703649,561.1815186,0.094476134,64.88791206
1380,54894,11.3733333,1.687777758,2.043333292,8.557777405,22.22851817,42.4011116,19.88111115,701.0018921,0.102934189,75.244233
1381,54929,10.35592556,7.644444466,7.138888836,6.967777729,6.386666616,16.09666634,19.28740756,378.6233826,0.048736777,67.28300323
1382,54964,10.41703701,1.440000057,2.781111002,7.71333313,14.097778,31.95888901,15.52777799,693.5975342,0.046013307,74.04536551
1383,54971,10.90851847,0.651111126,0.9911111,7.329999924,16.35888926,35.08111191,17.75444412,727.7879028,0.069989279,67.19519192
1384,54999,11.14333344,6.876666546,6.688889027,7.962222099,18.62185224,27.42111206,18.01666705,713.9343262,0.036206268,71.45278516
1385,55209,11.10777791,7.227777958,7.254444599,7.78666687,20.2811114,28.12999916,9.022222201,635.8842773,0.081271134,70.10103128
1386,55237,10.75703684,2.48444438,4.348888874,6.875555515,30.55481466,35.01333237,5.155555566,833.9064941,0.082701825,63.91681663
1387,55244,10.94740772,3.130000114,4.615555763,5.951111317,28.69592603,35.05888748,6.575185299,848.3582764,0.074682951,54.36091783
1388,55272,15.06074079,11.3544445,12.21888924,11.70555592,21.17333349,27.83555603,1.544814785,894.1865845,0.051706612,77.7223118
1389,55335,11.78185209,1.287777781,4.301111221,8.04777813,8.768889109,33.7155571,21.47555606,687.1734619,0.087231912,68.30656225
1390,55356,10.06925933,1.651111126,2.135555506,7.294444561,19.2325929,36.10222244,14.79814816,718.4745483,0.073869668,72.44271227
1391,55391,11.58518537,2.945555449,3.988888979,3.786666632,14.62407398,25.2966671,10.04814816,592.4780884,0.036472823,32.68542117
1392,55398,10.79407406,2.555555582,4.118888855,4.412222385,12.59333324,25.11777687,13.49074046,575.6071777,0.019468592,40.87633975
1393,55405,11.17185179,3.187777758,4.611111164,4.836666584,13.24407419,25.12111092,13.67185179,563.7930298,0.040224593,43.29332928
1394,55426,11.8422219,2.514444351,3.24111104,3.98444438,11.91592566,26.94888878,10.91259257,572.8560791,0.042925194,33.64608783
1395,55433,12.88296286,2.191111088,3.405555487,4.526666641,13.19925944,25.53000069,11.48888906,564.3837891,0.052572958,35.1368446
1396,55440,11.92481518,1.181111097,1.99555552,3.647777796,12.82962958,25.95222282,12.08111095,543.2045288,0.06942188,30.58980572
1397,55475,10.22518539,0.934444427,1.49222219,2.353333235,11.56222216,26.03444481,14.53851891,512.5570679,0.068352938,23.01506666
1398,55580,10.09703732,6.167778015,6.146666527,7.032222271,18.48518499,27.80333328,13.90555573,531.7185059,0.095616847,69.64639281
1399,55664,11.05148156,4.574444294,5.084444523,4.921111107,15.89481481,24.14999962,6.584444364,608.1585083,0.029444056,44.52897178
1400,55678,13.07296308,6.480000019,5.977777958,5.485555649,13.91444429,24.02222252,7.013703823,591.2858887,0.039228916,41.96107352
1401,55699,10.68851852,2.785555601,4.303333282,5.648889065,16.52555593,25.40999985,8.632221858,621.4578857,0.032073505,52.85006572
1402,55706,13.07111104,1.718888879,2.722222328,4.926666737,14.30222257,26.4244442,9.601851781,617.8331909,0.06026604,37.69126221
1403,55713,13.6348149,0.272222221,0.733333349,4.183333397,11.11000029,31.42555618,20.69814873,591.2983398,0.080550879,30.68126284
1404,55720,11.40481472,0.852222204,2.023333311,4.473333359,15.95740763,30.06666756,11.46407382,571.2567749,0.079310164,39.22320063
1405,55727,10.84074052,0.189999998,0.842222214,5.088889122,13.77888902,31.99222183,19.17148145,551.87854,0.087396361,46.9422648
1406,55734,11.7655557,0.347777784,1.828888893,4.113333225,13.88185183,32.21666718,18.43333371,537.2226563,0.079734705,34.96080704
1407,55748,11.75814819,0.935555577,2.332222223,3.544444561,12.95296288,29.6977787,15.06222248,551.609436,0.06707263,30.14458147
1408,55804,10.03296312,2.392222166,2.367777824,3.156666756,9.982962926,22.80555534,18.52777735,473.0793762,0.06243908,31.46295585
1409,55860,10.07777754,7.825555325,8.513333321,7.78000021,16.43333308,22.07666588,6.090740681,641.989563,0.01457404,77.19956285
1410,55888,10.06481489,3.132222176,3.968888998,6.013333321,14.01000023,27.3777771,12.68296305,657.934082,0.010993141,59.74608961
1411,55895,12.3207407,6.342222214,7.199999809,6.168889046,13.03259246,21.37555504,6.588148276,657.4135132,0.007065481,50.0691411
1412,55902,10.72000027,4.414444447,4.714444637,6.642222404,15.98703734,24.26333427,6.144444466,620.611084,0.032070544,61.96102835
1413,55909,11.13333352,0.74222225,1.244444489,3.539999962,14.72259267,31.46333313,14.96629651,590.8397827,0.039643019,31.7964063
1414,55916,11.49111112,0.116666667,0.187777773,4.533333302,14.67629623,30.71111107,18.31629626,640.763916,0.019147506,39.45078291
1415,55923,11.97592608,1.230000019,1.587777734,4.320000172,12.23259258,28.51555634,13.71666654,666.1682739,0.033839695,36.07236837
1416,55944,10.26222229,1.344444394,1.637777805,5.04333353,12.67481454,29.39444351,19.13111051,618.9315796,0.087388821,49.14465296
1417,56028,10.0922219,6.903333187,4.944444656,4.106666565,12.402963,24.37444496,12.08148162,535.6333008,0.065622784,40.69140183
1418,56035,13.2877779,3.464444399,3.181111097,4.068888664,13.08851846,25.28111076,15.71814791,517.052063,0.059521202,30.62128743
1419,56042,11.14407412,2.624444485,2.858888865,3.366666555,14.89666653,26.39111137,18.51296298,510.2172241,0.05810485,30.21037476
1420,56049,10.73074087,2.892222166,2.803333282,3.051111221,15.48333327,25.95444489,16.20481491,532.1821899,0.053417746,28.4333697
1421,56056,10.63851865,3.205555439,2.998888969,3.355555534,16.89111137,24.69333267,15.07925892,506.4344482,0.056371816,31.54156743
1422,56063,12.97962983,3.374444485,2.381111145,2.23444438,14.81740729,25.53111076,9.395555814,462.9179077,0.061772965,17.2150085
1423,56070,10.57000001,1.625555515,1.352222204,3.00999999,10.32925924,22.62333298,14.28148174,452.5090942,0.077389836,28.47682107
1424,56077,14.57185173,1.868888855,2.314444542,3.774444342,12.47333336,25.36666679,12.27592627,449.160553,0.070146181,25.90229719
1425,56091,13.76296266,10.21777821,9.98777771,9.681111336,25.39777756,28.67666626,4.792962869,826.2251587,0.042023305,70.34176852
1426,56126,10.1792593,4.065555573,5.708889008,8.153333664,20.18518511,30.5988884,6.223703543,674.8948975,0.00564013,80.0975142
1427,56140,10.55777772,5.955555439,7.426666737,6.068888664,15.08333333,20.90444374,2.319629669,696.0693359,0.008336807,57.48263341
1428,56154,13.19037024,1.562222242,3.483333349,6.508888721,13.47296302,34.0233345,15.80851841,636.5875854,0.036482841,49.34576211
1429,56161,12.75518545,0.273333341,0.628888905,4.49333334,13.42629623,36.52111053,20.02037048,660.2915039,0.018147105,35.22750303
1430,56168,12.41888905,0.328888893,0.623333335,6.057777882,15.82037067,33.13333511,17.36592611,678.3937378,0.049332887,48.77874228
1431,56203,10.15444469,0.035555556,0.375555545,3.352222204,12.09111118,38.3433342,21.6611112,612.5072632,0.107066087,33.0123636
1432,56287,14.23740768,1.385555506,1.188888907,3.400000095,16.20185153,30.13777733,14.05814838,572.0030518,0.064516835,23.88075253
1433,56294,13.75851885,1.896666646,1.394444466,2.495555639,12.39481513,25.46333313,16.14037005,506.2271423,0.068522602,18.13825794
1434,56364,13.41037051,1.915555596,4.042222023,8.393333435,19.50518608,34.26777649,10.60703691,730.1779785,0.024122627,62.58837837
1435,56392,12.16629601,5.592222214,8.118888855,10.3955555,18.18629583,29.53777695,11.6637036,679.265625,0.044973698,85.44552501
1436,56406,14.72592576,5.224444389,5.627777576,8.425555229,17.03296343,29.74666595,12.11962954,706.604187,0.049059406,57.21579318
1437,56413,10.56888898,2.531111002,2.692222118,5.792222023,19.21370379,32.01555634,14.64333312,702.057251,0.070590608,54.80445516
1438,56525,11.0262963,2.50333333,2.548888922,4.329999924,17.43740781,31.26222229,18.03111076,591.0033569,0.074154943,39.26975846
1439,56532,12.40629641,1.057777762,1.016666651,2.978888988,12.72888883,27.07444382,18.5525926,529.9301147,0.066096716,24.01110605
1440,56595,12.66296291,9.326666832,10.03444481,10.25555515,25.75925891,34.81222153,7.765926043,831.4473877,0.011163834,80.98859029
1441,56602,12.73444462,3.130000114,6.998888969,8.733333588,20.22925949,36.26333237,1.413333297,823.362854,0.029952712,68.58040417
1442,56609,10.20481459,1.320000052,3.963333368,7.867777824,19.95703697,41.08444595,12.48888906,801.4151611,0.04702374,77.09868467
1443,56637,10.30666701,8.291110992,9.042222023,9.816666603,23.2811114,31.41777802,12.65111097,714.3516235,0.034839269,95.24579181
1444,56644,16.67666626,10.77000046,11.30555534,11.49444485,18.48999977,25.56333351,8.922222137,760.3738403,0.0468821,68.92531558
1445,56651,12.03962962,7.088889122,7.98111105,9.116666794,21.49222247,28.52111053,4.687407494,761.9179077,0.033848546,75.72215328
1446,56735,11.64259243,3.657777786,3.591111183,5.576666832,18.66666667,29.24777794,17.16740735,728.694397,0.0452464,47.89884096
1447,56791,12.71555583,11.60333347,11.64777756,11.32666683,30.77555529,33.84111023,7.277036985,849.0820313,0.016236996,89.07724512
1448,56805,15.23074055,5.904444218,8.761111259,10.72777748,22.17814827,29.98666573,2.338148117,881.2266846,0.048012085,70.4350353
1449,56819,16.66925875,9.221111298,11.97888851,14.5666666,25.24962934,22.67333412,1.462962985,823.2888794,0.012977577,87.38640883
1450,56826,10.43074067,3.225555658,5.51888895,9.112222672,20.85999997,30.07111168,8.402221998,748.1681519,0.032858357,87.35930607
1451,56840,10.84518496,8.021111488,9.192222595,9.515555382,24.74111112,34.15888977,11.92185179,781.7987061,0.031026267,87.73990868
1452,56847,14.30037053,8.025555611,9.326666832,10.95666695,24.43148168,31.26111031,4.084444364,751.3857422,0.036296576,76.61806329
1453,56896,10.35333347,6.102222443,6.294444561,7.997777939,26.13148117,31.25666618,7.299629529,762.835022,0.036757655,77.24833706
1454,56931,10.48814837,8.123332977,7.985555649,7.971111298,23.48851903,32.05110931,7.522222201,781.0397949,0.022659441,76.00113018
1455,56973,16.11555545,14.36555576,14.32222176,13.62333298,26.34407361,29.40888977,3.453333378,956.8939209,0.035320248,84.53529898
1456,56980,12.21074073,6.783333302,8.984444618,10.09666634,24.61333338,26.59777832,4.644074122,908.3983154,0.061558466,82.68676375
1457,56987,10.74111112,6.574444294,8.643333435,9.882222176,27.92592557,38.75888824,9.331111272,881.0476074,0.035679266,92.0037235
1458,56994,15.47999986,8.53555584,9.656666756,11.15777779,20.90888913,21.79000092,5.661481539,817.4487305,0.023996923,72.07866852
1459,57008,11.78962962,3.812222242,6.606666565,9.442222595,15.35000006,29.5577774,19.07444382,764.9487915,0.059290856,80.08922164
1460,57022,13.84185155,6.928888798,8.603333473,10.82333374,23.3488884,30.01222229,4.946296374,765.9195557,0.071735755,78.19281762
1461,57043,11.1059262,6.351110935,7.052222252,7.908888817,22.39111137,29.73555565,7.218888919,748.7445679,0.006031396,71.21323046
1462,57071,12.55851873,3.294444561,3.425555468,7.306666851,20.55518532,32.94111252,14.06148148,761.3322144,0.023969451,58.18096074
1463,57078,12.18666681,0.608888865,0.963333309,5.492222309,15.35333316,31.00333405,19.22148196,715.9169922,0.035059161,45.0674692
1464,57085,10.7992595,1.481111169,1.929999948,5.741111279,12.45925903,30.82444382,20.73481496,711.9115601,0.036240954,53.16208279
1465,57113,10.79814816,5.49444437,5.166666508,6.127777576,13.04925919,21.20666695,18.44074059,464.280365,0.050211877,56.74841175
1466,57120,10.32222207,0.398888886,1.382222176,2.992222309,14.53074074,27.37888908,12.5288887,409.7210388,0.060877513,28.98816057
1467,57127,16.18925921,5.03666687,6.503333569,5.705555439,14.05851841,23.2211113,9.334814707,429.8104248,0.045698393,35.24284444
1468,57134,17.86074066,12.16222191,13.39888859,12.93666649,25.47925886,27.90222168,0.902962963,972.8061523,0.05649481,72.4307392
1469,57148,13.76444435,9.605555534,11.32333374,14.31444454,24.24407387,18.91444397,3.561481476,887.0709839,0.054265194,103.9958038
1470,57169,10.97629642,8.039999962,9.283333778,10.4911108,28.86629677,35.04555511,9.696666718,875.1566162,0.049421847,95.57969643
1471,57176,14.5996294,12.07444477,11.31111145,10.03222179,30.77037048,34.19777679,5.248888969,965.555603,0.026240254,68.71559214
1472,57183,14.67037042,12.10111141,11.69333363,10.90555573,29.21962992,33.75777817,2.680740754,831.2458496,0.033935219,74.33728947
1473,57190,11.81444422,3.436666727,6.015555382,8.613333702,28.10814794,39.63000107,4.632592519,760.9396362,0.071053334,72.90511122
1474,57225,11.71037038,6.926666737,8.205555916,9.281110764,22.59296227,31.81444359,4.660740852,764.3630371,0.003780069,79.25548434
1475,57239,17.49222247,10.71666622,10.7877779,11.77555561,21.96629651,29.47888947,5.036296368,794.7886963,0.008559812,67.31880773
1476,57246,11.15925916,1.097777724,2.202222109,6.904444218,18.83333333,39.09666824,19.53222275,778.8187866,0.009767555,61.871887
1477,57253,10.85074075,6.138888836,6.76888895,8.235555649,23.65407372,33.05555725,10.13222218,795.1464844,0.011008474,75.89855696
1478,57260,11.58148162,6.346666813,7.004444599,7.547777653,21.16185188,29.97555542,12.68111134,730.6939087,0.004872067,65.17108867
1479,57267,12.66592598,0.181111112,1.100000024,5.618888855,14.91185188,41.5633316,24.86074066,705.6644897,0.008065525,44.36224295
1480,57288,13.02518559,11.39666653,12.36888885,12.11222267,20.76185163,26.45999908,11.24888865,754.201416,0.040189546,92.99078767
1481,57302,11.80222193,10.71555519,11.52333355,14.30666637,37.76222102,30.29888916,2.850370407,919.2753906,0.075369388,121.2201097
1482,57309,14.15148131,8.084444046,9.855555534,14.67000008,31.89518547,24.6222229,3.057407459,943.9346924,0.062982388,103.66406
1483,57316,11.29814816,8.124444008,10.22777748,12.62666702,37.28444417,33.11666489,4.689259211,919.5459595,0.031264365,111.7587312
1484,57323,13.88222218,7.805555344,9.387777328,10.99222183,28.26518567,34.30222321,8.247777939,861.8123779,0.045795899,79.18200482
1485,57330,12.39592616,4.443333149,7.03111124,9.507778168,23.55370331,35.77444458,9.580370585,757.1016846,0.041630089,76.70082934
1486,57344,12.32185173,9.206666946,9.845555305,10.07222176,31.74555588,34.58222198,2.158888896,850.5834961,0.025200164,81.74276056
